Date,Open,High,Low,Close,Adj Close,Volume
2022-08-12,22.049999,22.549999,21.049999,22.500000,22.403017,23749
2022-08-15,22.600000,23.400000,22.049999,22.200001,22.104311,11611
2022-08-16,22.200001,22.950001,21.799999,22.200001,22.104311,8819
2022-08-17,22.200001,22.400000,21.650000,21.650000,21.556681,6077
2022-08-18,21.850000,21.850000,21.350000,21.600000,21.506897,3584
2022-08-19,21.750000,21.750000,20.950001,21.000000,20.909483,4127
2022-08-22,21.000000,21.100000,20.299999,21.049999,20.959267,8902
2022-08-23,21.049999,21.400000,20.900000,21.299999,21.208189,6059
2022-08-24,21.299999,21.600000,20.900000,21.600000,21.506897,5530
2022-08-25,21.650000,21.900000,21.000000,21.250000,21.158405,7956
2022-08-26,21.549999,22.150000,21.299999,21.799999,21.706034,17377
2022-08-29,21.250000,21.900000,21.000000,21.900000,21.805603,110262
2022-08-30,21.850000,22.500000,21.850000,22.100000,22.004742,79509
2022-08-31,22.200001,23.049999,22.100000,23.000000,22.900862,12078
2022-09-01,23.000000,23.250000,22.400000,23.000000,22.900862,11268
2022-09-02,22.900000,22.900000,22.000000,22.799999,22.701723,14530
2022-09-05,22.200001,23.049999,22.150000,22.799999,22.701723,35435
2022-09-06,22.750000,22.900000,21.650000,21.750000,21.656250,11709
2022-09-07,21.750000,22.500000,21.750000,22.500000,22.403017,13215
2022-09-08,22.250000,22.400000,21.450001,22.150000,22.054525,28046
2022-09-09,22.350000,22.700001,21.700001,21.900000,21.805603,7397
2022-09-12,21.850000,22.450001,21.600000,22.450001,22.353233,7276
2022-09-13,22.700001,22.700001,21.549999,22.400000,22.303448,8766
2022-09-14,21.549999,22.150000,21.150000,21.150000,21.058836,10420
2022-09-15,21.250000,21.500000,20.500000,20.600000,20.511208,15791
2022-09-16,20.750000,20.750000,20.100000,20.250000,20.162716,9179
2022-09-19,20.400000,20.450001,19.000000,19.879999,19.794310,18220
2022-09-20,19.820000,21.650000,19.200001,19.480000,19.396034,30606
2022-09-21,19.459999,19.520000,18.680000,19.000000,18.918102,17360
2022-09-22,18.959999,18.959999,18.260000,18.420000,18.340603,12973
2022-09-23,18.459999,18.600000,17.920000,18.600000,18.519827,42228
2022-09-26,18.600000,18.600000,18.000000,18.000000,17.922413,32669
2022-09-27,18.139999,18.340000,17.920000,17.980000,17.902498,32069
2022-09-28,18.000000,18.540001,17.520000,18.420000,18.340603,15025
2022-09-29,18.940001,18.940001,17.860001,17.940001,17.862673,10197
2022-09-30,17.940001,18.400000,17.860001,18.280001,18.201206,11515
2022-10-03,18.299999,18.799999,17.820000,18.520000,18.440172,15361
2022-10-04,18.840000,19.320000,18.740000,18.740000,18.659224,8356
2022-10-05,18.799999,19.160000,17.980000,18.020000,17.942327,9357
2022-10-06,18.040001,18.740000,18.040001,18.280001,18.201206,6375
2022-10-07,18.320000,19.660000,17.879999,18.020000,17.942327,10925
2022-10-10,18.000000,18.000000,17.260000,17.260000,17.185604,13619
2022-10-11,17.280001,17.420000,16.940001,17.080000,17.006378,16818
2022-10-12,17.020000,17.680000,16.879999,17.100000,17.026293,74740
2022-10-13,17.120001,17.360001,16.500000,16.900000,16.827154,25946
2022-10-14,17.200001,17.780001,16.740000,17.139999,17.066120,21469
2022-10-17,17.379999,17.379999,16.700001,17.100000,17.026293,16904
2022-10-18,17.379999,18.200001,17.320000,17.900000,17.822844,21747
2022-10-19,18.000000,18.700001,17.700001,17.980000,17.902498,76833
2022-10-20,17.559999,18.500000,17.440001,18.280001,18.201206,20526
2022-10-21,18.280001,18.459999,17.700001,18.160000,18.081724,10883
2022-10-24,18.139999,18.139999,17.600000,17.900000,17.822844,13516
2022-10-25,18.000000,18.480000,17.660000,18.379999,18.300774,20552
2022-10-26,18.360001,19.500000,18.320000,19.400000,19.316378,21492
2022-10-27,19.500000,19.500000,18.879999,19.320000,19.236723,6880
2022-10-28,17.900000,18.420000,16.900000,18.139999,18.061810,66646
2022-10-31,18.139999,19.799999,18.139999,19.000000,18.918102,36250
2022-11-01,19.000000,19.780001,19.000000,19.200001,19.117241,20369
2022-11-02,19.219999,19.719999,19.059999,19.400000,19.316378,17205
2022-11-03,19.620001,19.620001,18.840000,19.200001,19.117241,9481
2022-11-04,19.580000,19.580000,19.059999,19.320000,19.236723,8586
2022-11-07,19.500000,19.700001,19.020000,19.100000,19.017672,18482
2022-11-08,19.080000,19.340000,18.680000,19.180000,19.097328,11083
2022-11-09,19.219999,19.400000,18.700001,18.900000,18.818533,11812
2022-11-10,18.900000,20.000000,18.260000,19.740000,19.654913,39522
2022-11-11,20.000000,21.350000,19.639999,20.799999,20.710344,64874
2022-11-14,21.150000,22.200001,20.750000,21.900000,21.805603,38615
2022-11-15,22.049999,22.250000,21.549999,22.250000,22.154095,20089
2022-11-16,22.299999,22.350000,20.750000,20.950001,20.859699,17995
2022-11-17,20.100000,20.900000,20.000000,20.400000,20.312069,14855
2022-11-18,20.350000,20.400000,19.600000,20.100000,20.013363,12907
2022-11-21,20.100000,20.250000,19.639999,20.049999,19.963577,9711
2022-11-22,19.920000,20.650000,19.520000,20.650000,20.560991,15515
2022-11-23,20.900000,22.500000,20.700001,22.500000,22.403017,26432
2022-11-24,22.549999,24.500000,22.500000,24.400000,24.294827,38145
2022-11-25,24.450001,24.500000,23.100000,23.299999,23.199568,27124
2022-11-28,24.000000,25.600000,23.299999,25.299999,25.190947,40240
2022-11-29,25.650000,25.950001,24.950001,25.650000,25.539438,16122
2022-11-30,25.650000,25.650000,23.950001,24.000000,23.896551,240532
2022-12-01,24.650000,25.150000,24.100000,24.100000,23.996120,13346
2022-12-02,24.850000,25.250000,24.100000,24.100000,23.996120,15799
2022-12-05,24.100000,24.500000,23.400000,23.500000,23.398706,8667
2022-12-07,23.500000,23.500000,22.000000,22.150000,22.054525,25297
2022-12-08,22.200001,22.799999,22.100000,22.700001,22.602156,11116
2022-12-09,22.799999,23.000000,22.250000,22.400000,22.303448,10691
2022-12-12,22.400000,22.900000,22.299999,22.600000,22.502586,8464
2022-12-13,23.350000,23.750000,22.650000,23.250000,23.149784,15339
2022-12-14,23.400000,23.750000,23.150000,23.450001,23.348923,10368
2022-12-15,23.150000,23.150000,22.549999,23.100000,23.000431,11094
2022-12-16,23.100000,23.100000,22.400000,22.650000,22.552370,9636
2022-12-19,22.500000,22.650000,22.000000,22.100000,22.004742,10379
2022-12-20,22.049999,22.350000,21.600000,21.700001,21.606466,11127
2022-12-21,21.799999,22.350000,21.750000,22.250000,22.154095,5127
2022-12-22,22.750000,22.850000,21.549999,21.700001,21.606466,10795
2022-12-23,21.600000,22.100000,21.450001,21.500000,21.407328,5961
2022-12-27,21.600000,22.400000,21.250000,21.250000,21.158405,12595
2022-12-28,21.200001,21.400000,20.650000,21.000000,20.909483,12172
2022-12-29,21.000000,21.600000,20.850000,21.400000,21.307758,13489
2022-12-30,21.400000,22.400000,21.049999,21.850000,21.755819,21403
2023-01-02,22.100000,22.700001,21.250000,21.400000,21.307758,15011
2023-01-03,21.450001,21.700001,21.049999,21.500000,21.407328,13630
2023-01-04,21.549999,22.200001,21.250000,22.200001,22.104311,7943
2023-01-05,22.200001,22.350000,21.850000,22.299999,22.203878,5387
2023-01-09,22.500000,23.000000,22.299999,22.950001,22.851078,9007
2023-01-10,22.799999,22.850000,22.100000,22.100000,22.004742,5626
2023-01-11,22.200001,22.600000,21.900000,22.000000,21.905172,2909
2023-01-12,22.000000,22.150000,21.549999,21.650000,21.556681,9726
2023-01-13,21.700001,22.700001,21.700001,22.150000,22.054525,5838
2023-01-16,22.200001,22.600000,22.150000,22.250000,22.154095,3674
2023-01-17,22.200001,22.450001,21.700001,22.200001,22.104311,8492
2023-01-18,22.150000,22.299999,21.500000,21.700001,21.606466,9809
2023-01-19,21.549999,21.750000,21.350000,21.400000,21.307758,4062
2023-01-20,22.700001,22.700001,21.799999,21.950001,21.855389,17052
2023-01-23,22.000000,22.350000,21.549999,21.799999,21.706034,7372
2023-01-24,21.799999,22.000000,21.500000,21.600000,21.506897,4207
2023-01-25,21.650000,21.799999,21.200001,21.549999,21.457111,8141
2023-01-26,21.650000,21.850000,21.350000,21.450001,21.357544,4400
2023-01-27,21.900000,22.049999,21.600000,22.049999,21.954956,6259
2023-01-30,22.150000,22.150000,21.600000,21.600000,21.506897,5140
2023-01-31,21.500000,21.500000,21.100000,21.299999,21.208189,3283
2023-02-01,21.350000,22.100000,21.350000,21.549999,21.457111,5391
2023-02-02,21.600000,22.900000,21.600000,22.650000,22.552370,24621
2023-02-03,22.500000,22.500000,21.850000,22.100000,22.004742,5975
2023-02-06,22.150000,22.400000,21.750000,21.900000,21.805603,7380
2023-02-07,21.950001,22.500000,21.900000,22.500000,22.403017,4449
2023-02-08,22.549999,23.049999,22.400000,23.000000,22.900862,7102
2023-02-09,23.049999,23.500000,22.799999,22.799999,22.701723,8611
2023-02-10,22.799999,22.799999,21.549999,22.700001,22.602156,14527
2023-02-13,22.700001,22.750000,22.000000,22.000000,21.905172,6596
2023-02-14,22.000000,22.200001,21.600000,21.950001,21.855389,6303
2023-02-15,22.100000,22.100000,21.700001,21.950001,21.855389,3386
2023-02-16,21.950001,22.700001,21.950001,22.700001,22.602156,9674
2023-02-17,22.450001,22.450001,22.049999,22.200001,22.104311,2169
2023-02-20,22.250000,22.600000,22.049999,22.500000,22.403017,5324
2023-02-21,22.400000,22.500000,22.000000,22.500000,22.403017,3527
2023-02-22,22.500000,22.500000,22.000000,22.350000,22.253664,3946
2023-02-23,22.400000,22.850000,22.299999,22.299999,22.203878,3505
2023-02-24,22.450001,22.450001,21.600000,21.850000,21.755819,4744
2023-02-27,21.750000,22.150000,21.600000,22.100000,22.004742,6532
2023-02-28,22.049999,22.250000,21.900000,22.100000,22.004742,3536
2023-03-01,22.150000,22.350000,22.100000,22.250000,22.154095,917
2023-03-02,22.250000,22.850000,22.000000,22.850000,22.751509,3356
2023-03-03,22.850000,23.000000,22.700001,22.799999,22.701723,2622
2023-03-06,22.950001,23.350000,22.750000,23.000000,22.900862,5064
2023-03-07,22.950001,23.049999,22.850000,23.000000,22.900862,3765
2023-03-08,23.000000,23.000000,22.400000,23.000000,22.900862,5067
2023-03-09,23.000000,23.000000,22.650000,23.000000,22.900862,3092
2023-03-10,22.650000,22.900000,22.450001,22.600000,22.502586,3259
2023-03-13,22.600000,22.600000,21.549999,22.100000,22.004742,7095
2023-03-14,22.100000,22.600000,21.950001,22.450001,22.353233,8587
2023-03-15,22.299999,22.299999,21.000000,21.799999,21.706034,12479
2023-03-16,21.799999,21.950001,21.000000,21.750000,21.656250,5435
2023-03-17,21.799999,22.000000,21.150000,21.450001,21.357544,3444
2023-03-20,21.450001,21.650000,20.549999,21.650000,21.556681,3838
2023-03-21,21.650000,21.850000,21.600000,21.750000,21.656250,1428
2023-03-22,21.500000,21.750000,21.150000,21.350000,21.257975,2799
2023-03-23,21.400000,21.500000,21.150000,21.400000,21.307758,987
2023-03-24,21.400000,21.650000,21.000000,21.350000,21.257975,1114
2023-03-27,21.299999,21.400000,20.799999,21.100000,21.009052,3488
2023-03-28,21.100000,21.200001,20.799999,20.950001,20.859699,2135
2023-03-29,21.000000,21.450001,20.799999,21.450001,21.357544,2630
2023-03-30,20.850000,22.000000,20.850000,21.549999,21.457111,4369
2023-03-31,21.600000,22.000000,21.500000,21.799999,21.706034,1515
2023-04-03,21.850000,22.600000,21.700001,22.500000,22.403017,7065
2023-04-04,22.549999,23.900000,22.450001,23.250000,23.149784,12558
2023-04-05,23.200001,23.200001,22.450001,22.850000,22.751509,2782
2023-04-06,22.850000,22.900000,22.400000,22.900000,22.801292,1564
2023-04-11,22.950001,24.000000,22.900000,23.400000,23.299137,9375
2023-04-12,23.400000,23.700001,23.000000,23.500000,23.398706,8541
2023-04-13,23.450001,23.450001,22.400000,23.200001,23.100000,3338
2023-04-14,23.200001,23.200001,22.900000,23.200001,23.200001,2654
2023-04-17,23.200001,24.000000,23.150000,23.600000,23.600000,8763
2023-04-18,23.600000,24.500000,23.500000,24.200001,24.200001,28954
2023-04-19,24.200001,24.250000,23.799999,23.950001,23.950001,7245
2023-04-20,23.950001,24.250000,23.799999,24.250000,24.250000,4130
2023-04-21,24.299999,24.500000,23.950001,24.100000,24.100000,3027
2023-04-24,24.049999,24.400000,23.799999,24.100000,24.100000,5231
2023-04-25,23.950001,24.400000,23.799999,24.350000,24.350000,2800
2023-04-26,24.200001,24.200001,22.350000,23.100000,23.100000,15119
2023-04-27,22.900000,24.200001,22.650000,24.049999,24.049999,7319
2023-04-28,24.049999,24.400000,23.799999,24.400000,24.400000,4418
2023-05-02,24.350000,24.350000,23.799999,23.799999,23.799999,5953
2023-05-03,24.000000,24.400000,23.700001,24.400000,24.400000,1755
2023-05-04,24.450001,24.450001,23.950001,24.150000,24.150000,3573
2023-05-05,24.350000,25.250000,24.250000,25.150000,25.150000,7605
2023-05-08,25.150000,25.750000,24.700001,25.500000,25.500000,4923
2023-05-09,25.450001,25.549999,24.900000,25.100000,25.100000,2671
2023-05-10,25.000000,25.250000,24.799999,25.250000,25.250000,4225
2023-05-11,25.250000,25.600000,24.950001,25.600000,25.600000,2588
2023-05-12,26.100000,26.100000,25.200001,25.400000,25.400000,3354
2023-05-15,25.400000,25.450001,24.950001,24.950001,24.950001,5452
2023-05-16,24.950001,24.950001,23.900000,24.049999,24.049999,3051
2023-05-17,24.049999,25.000000,23.049999,24.950001,24.950001,5067
2023-05-19,25.000000,25.100000,24.700001,25.000000,25.000000,3325
2023-05-22,24.750000,24.750000,24.500000,24.549999,24.549999,5001
2023-05-23,24.549999,24.650000,24.350000,24.350000,24.350000,1269
2023-05-24,24.100000,24.350000,23.600000,24.000000,24.000000,5726
2023-05-25,24.150000,24.900000,24.150000,24.750000,24.750000,3008
2023-05-26,24.799999,25.000000,24.400000,24.950001,24.950001,3107
2023-05-29,24.950001,24.950001,24.400000,24.400000,24.400000,1024
2023-05-30,24.350000,24.700001,24.350000,24.700001,24.700001,2122
2023-05-31,24.700001,24.700001,23.750000,23.850000,23.850000,2826
2023-06-01,23.850000,24.400000,23.850000,24.200001,24.200001,1981
2023-06-02,24.100000,24.799999,24.000000,24.500000,24.500000,2065
2023-06-05,24.700001,25.049999,24.600000,24.650000,24.650000,2127
2023-06-06,24.600000,24.950001,24.500000,24.700001,24.700001,1189
2023-06-07,24.799999,24.850000,24.600000,24.799999,24.799999,11862
2023-06-08,24.650000,26.000000,24.549999,25.900000,25.900000,5202
2023-06-09,25.950001,26.299999,24.850000,26.100000,26.100000,10567
2023-06-12,26.150000,27.200001,25.850000,25.850000,25.850000,24341
2023-06-13,26.100000,26.150000,25.049999,25.250000,25.250000,4992
2023-06-14,25.250000,25.299999,24.600000,25.000000,25.000000,3414
2023-06-15,24.900000,25.200001,24.700001,25.000000,25.000000,2851
2023-06-16,25.049999,25.600000,24.650000,24.650000,24.650000,1725
2023-06-19,24.549999,24.549999,24.200001,24.400000,24.400000,3260
2023-06-20,24.400000,25.549999,24.400000,24.400000,24.400000,975
2023-06-21,24.450001,24.750000,24.200001,24.500000,24.500000,3440
2023-06-22,24.299999,24.700001,24.200001,24.250000,24.250000,4033
2023-06-26,24.400000,24.500000,24.200001,24.500000,24.500000,1432
2023-06-27,24.500000,24.750000,24.200001,24.500000,24.500000,2458
2023-06-28,24.500000,25.000000,24.500000,24.799999,24.799999,1637
2023-06-29,24.799999,24.900000,24.350000,24.350000,24.350000,988
2023-06-30,24.450001,24.900000,24.450001,24.700001,24.700001,1190
2023-07-03,24.750000,25.000000,24.500000,24.500000,24.500000,2083
2023-07-04,24.549999,24.549999,24.299999,24.350000,24.350000,2361
2023-07-05,24.350000,24.400000,24.000000,24.299999,24.299999,7177
2023-07-06,24.350000,24.600000,24.000000,24.000000,24.000000,2736
2023-07-07,24.000000,24.450001,24.000000,24.200001,24.200001,1986
2023-07-10,24.250000,24.549999,24.000000,24.200001,24.200001,1492
2023-07-11,24.049999,24.500000,24.000000,24.200001,24.200001,4944
2023-07-12,24.200001,26.000000,24.200001,24.799999,24.799999,4330
2023-07-13,24.900000,26.100000,24.900000,25.000000,25.000000,1942
2023-07-14,24.950001,25.250000,24.100000,24.100000,24.100000,4829
2023-07-17,24.049999,24.500000,23.549999,24.350000,24.350000,3493
2023-07-18,24.299999,24.700001,24.000000,24.700001,24.700001,2890
2023-07-19,24.700001,24.950001,24.200001,24.350000,24.350000,3201
2023-07-20,24.350000,25.000000,24.350000,24.950001,24.950001,1820
2023-07-21,24.250000,25.000000,24.200001,24.549999,24.549999,2419
2023-07-24,24.450001,24.950001,24.250000,24.549999,24.549999,1460
2023-07-25,24.750000,25.250000,24.450001,24.700001,24.700001,1529
2023-07-26,25.000000,25.200001,24.450001,24.450001,24.450001,2525
2023-07-27,24.400000,24.799999,24.299999,24.600000,24.600000,2256
2023-07-28,24.549999,24.950001,24.200001,24.200001,24.200001,3142
2023-07-31,24.200001,25.049999,24.200001,25.000000,25.000000,2824
2023-08-01,24.950001,25.400000,24.549999,24.900000,24.900000,4025
2023-08-02,24.900000,24.950001,24.200001,24.600000,24.600000,3907
2023-08-03,24.500000,24.600000,23.950001,24.600000,24.600000,4400
2023-08-04,24.600000,24.600000,23.200001,24.100000,24.100000,2661
2023-08-07,24.000000,24.299999,23.650000,24.000000,24.000000,2829
2023-08-08,24.000000,24.450001,23.850000,24.000000,24.000000,3461
2023-08-09,24.049999,24.650000,24.000000,24.350000,24.350000,3184
2023-08-10,24.450001,24.950001,24.299999,24.950001,24.950001,3736
2023-08-11,24.299999,25.799999,24.100000,25.549999,25.549999,9177
2023-08-14,25.500000,25.500000,23.750000,25.200001,25.200001,11788
2023-08-15,25.100000,25.400000,24.799999,25.350000,25.350000,5041
2023-08-16,25.250000,25.250000,24.200001,24.700001,24.700001,8742
2023-08-17,24.750000,24.750000,24.250000,24.650000,24.650000,4305
2023-08-18,24.650000,24.900000,24.200001,24.900000,24.900000,4332
2023-08-21,24.950001,24.950001,23.950001,24.100000,24.100000,7200
2023-08-22,24.200001,24.700001,24.200001,24.500000,24.500000,2605
2023-08-23,24.500000,24.799999,24.299999,24.700001,24.700001,914
2023-08-24,24.700001,24.900000,24.500000,24.600000,24.600000,648
2023-08-25,24.600000,24.950001,24.500000,24.600000,24.600000,2959
2023-08-28,24.600000,24.600000,24.100000,24.299999,24.299999,1428
2023-08-29,24.150000,24.450001,23.799999,24.450001,24.450001,5948
2023-08-30,24.450001,24.450001,24.049999,24.250000,24.250000,767
2023-08-31,24.299999,24.750000,24.100000,24.700001,24.700001,1144
2023-09-01,24.700001,25.150000,24.049999,24.950001,24.950001,3667
2023-09-04,25.000000,25.049999,24.400000,24.400000,24.400000,4734
2023-09-05,24.350000,24.750000,24.000000,24.200001,24.200001,2438
2023-09-06,24.200001,24.500000,23.750000,23.950001,23.950001,2379
2023-09-07,23.950001,24.450001,23.450001,24.350000,24.350000,3980
2023-09-08,24.400000,24.400000,23.549999,23.799999,23.799999,1757
2023-09-11,23.850000,23.900000,23.500000,23.600000,23.600000,2082
2023-09-12,23.650000,23.750000,23.250000,23.250000,23.250000,1874
2023-09-13,23.250000,23.250000,22.100000,22.500000,22.500000,7079
2023-09-14,22.500000,22.500000,21.400000,21.400000,21.400000,9951
2023-09-15,21.400000,22.000000,20.400000,20.400000,20.400000,28720
2023-09-18,20.500000,21.200001,20.150000,21.200001,21.200001,12540
2023-09-19,21.000000,21.750000,20.600000,21.000000,21.000000,6862
2023-09-20,21.000000,21.950001,20.500000,21.350000,21.350000,4662
2023-09-21,21.400000,21.750000,20.450001,20.549999,20.549999,9176
2023-09-22,20.549999,20.650000,20.100000,20.350000,20.350000,3667
2023-09-25,20.250000,20.600000,20.049999,20.450001,20.450001,3179
2023-09-26,20.450001,20.500000,19.900000,20.000000,20.000000,3263
2023-09-27,20.000000,20.450001,19.760000,20.400000,20.400000,4159
2023-09-28,20.500000,24.549999,20.500000,23.650000,23.650000,34156
2023-09-29,23.950001,24.500000,23.200001,23.950001,23.950001,16776
2023-10-02,23.950001,24.500000,22.799999,22.799999,22.799999,6360
2023-10-03,23.000000,23.400000,22.350000,22.549999,22.549999,2597
2023-10-04,22.600000,23.500000,22.600000,23.299999,23.299999,1993
2023-10-05,23.299999,23.400000,22.549999,22.750000,22.750000,4366
2023-10-06,22.549999,22.750000,21.650000,22.100000,22.100000,8626
2023-10-09,22.150000,22.400000,21.750000,21.850000,21.850000,3370
2023-10-10,22.000000,22.799999,21.850000,22.450001,22.450001,3524
2023-10-11,22.500000,22.750000,22.049999,22.049999,22.049999,2499
2023-10-12,23.900000,23.900000,22.350000,22.700001,22.700001,4484
2023-10-13,22.750000,22.750000,22.250000,22.650000,22.650000,4945
2023-10-16,22.650000,23.250000,22.400000,22.900000,22.900000,5883
2023-10-17,23.350000,23.750000,22.900000,23.200001,23.200001,6192
2023-10-18,23.450001,23.450001,22.750000,23.049999,23.049999,3753
2023-10-19,23.450001,23.450001,22.700001,23.350000,23.350000,10232
2023-10-20,23.350000,23.700001,22.850000,23.100000,23.100000,7760
2023-10-23,23.450001,23.850000,23.100000,23.700001,23.700001,6609
2023-10-24,24.000000,24.000000,23.700001,23.900000,23.900000,7828
2023-10-25,23.950001,24.350000,23.450001,23.950001,23.950001,3603
2023-10-26,24.000000,27.150000,23.799999,27.000000,27.000000,41787
2023-10-27,27.799999,29.700001,27.600000,27.850000,27.850000,49406
2023-10-30,28.650000,30.650000,28.400000,29.049999,29.049999,40899
2023-10-31,29.400000,29.900000,27.350000,27.950001,27.950001,30350
2023-11-01,27.950001,28.750000,27.700001,27.799999,27.799999,10011
2023-11-02,28.600000,28.799999,27.600000,27.900000,27.900000,18342
2023-11-03,27.900000,28.650000,27.900000,28.250000,28.250000,11151
2023-11-06,28.250000,28.650000,27.850000,27.950001,27.950001,14857
2023-11-07,28.100000,28.600000,28.049999,28.600000,28.600000,12776
2023-11-08,28.549999,29.950001,28.299999,29.950001,29.950001,17378
2023-11-09,29.950001,30.400000,29.600000,30.150000,30.150000,19373
2023-11-10,30.150000,30.150000,28.700001,29.799999,29.799999,7223
2023-11-13,29.850000,30.400000,29.049999,29.500000,29.500000,8704
2023-11-14,29.799999,29.850000,29.100000,29.200001,29.200001,7850
2023-11-15,29.200001,29.400000,28.500000,28.850000,28.850000,7636
2023-11-16,28.400000,28.450001,27.600000,28.000000,28.000000,10671
2023-11-17,28.000000,28.400000,26.650000,27.000000,27.000000,13922
2023-11-20,27.000000,27.000000,26.150000,26.500000,26.500000,8666
2023-11-21,26.549999,26.700001,26.049999,26.500000,26.500000,6107
2023-11-22,26.500000,27.500000,26.500000,26.799999,26.799999,5478
2023-11-23,27.049999,27.150000,26.700001,26.900000,26.900000,3072
2023-11-24,26.000000,26.549999,26.000000,26.200001,26.200001,7979
2023-11-27,26.200001,26.299999,25.799999,25.950001,25.950001,5933
2023-11-28,26.000000,27.299999,25.900000,26.750000,26.750000,7802
2023-11-29,26.750000,27.299999,26.500000,27.100000,27.100000,6933
2023-11-30,27.100000,27.500000,26.799999,27.250000,27.250000,9934
2023-12-01,27.250000,27.250000,26.299999,26.350000,26.350000,10082
2023-12-04,26.450001,27.400000,26.350000,27.100000,27.100000,15136
2023-12-05,27.100000,27.100000,26.049999,26.450001,26.450001,7778
2023-12-07,26.700001,27.000000,25.700001,26.049999,26.049999,11498
2023-12-08,26.650000,27.250000,25.100000,27.100000,27.100000,24571
2023-12-11,27.100000,27.100000,26.450001,26.650000,26.650000,6379
2023-12-12,26.650000,26.850000,26.500000,26.500000,26.500000,2098
2023-12-13,26.549999,26.799999,25.650000,26.299999,26.299999,7886
2023-12-14,26.299999,26.299999,25.000000,25.049999,25.049999,18842
2023-12-15,24.950001,24.950001,23.900000,24.150000,24.150000,18688
2023-12-18,24.150000,24.150000,23.250000,23.700001,23.700001,12720
2023-12-19,23.700001,24.299999,23.549999,24.100000,24.100000,10216
2023-12-20,24.299999,24.400000,24.150000,24.400000,24.400000,8320
2023-12-21,24.400000,24.799999,24.150000,24.750000,24.750000,7781
2023-12-22,24.600000,24.799999,24.000000,24.799999,24.799999,12924
2023-12-27,24.799999,25.150000,24.500000,24.600000,24.600000,10783
2023-12-28,24.600000,24.950001,24.200001,24.650000,24.650000,11264
2023-12-29,24.500000,25.500000,24.500000,25.400000,25.400000,20186
2024-01-02,25.400000,25.850000,24.350000,24.500000,24.500000,14764
2024-01-03,24.950001,24.950001,23.900000,24.299999,24.299999,8732
2024-01-04,24.450001,25.350000,24.350000,25.250000,25.250000,10450
2024-01-05,24.799999,25.450001,24.750000,25.000000,25.000000,4392
2024-01-08,25.000000,25.450001,24.799999,25.350000,25.350000,6676
2024-01-09,25.350000,25.500000,25.049999,25.100000,25.100000,2128
2024-01-10,25.200001,26.299999,25.200001,26.250000,26.250000,6452
2024-01-11,26.000000,26.350000,25.350000,25.799999,25.799999,8200
2024-01-12,26.150000,26.500000,25.950001,26.150000,26.150000,4273
2024-01-15,26.100000,26.150000,25.549999,25.549999,25.549999,815
2024-01-16,25.549999,25.900000,25.250000,25.500000,25.500000,2079
2024-01-17,25.500000,25.500000,24.350000,24.750000,24.750000,4726
2024-01-18,24.549999,25.200001,24.500000,24.850000,24.850000,2722
2024-01-19,24.850000,25.049999,24.400000,24.450001,24.450001,3278
2024-01-22,24.450001,24.799999,24.000000,24.450001,24.450001,4557
2024-01-23,24.500000,24.799999,24.150000,24.500000,24.500000,3947
2024-01-24,24.700001,25.000000,24.549999,24.850000,24.850000,2812
2024-01-25,24.700001,24.799999,24.299999,24.600000,24.600000,2769
2024-01-26,24.549999,24.650000,24.200001,24.450001,24.450001,1983
2024-01-29,24.450001,24.650000,23.950001,24.650000,24.650000,2775
2024-01-30,24.650000,24.650000,23.799999,24.100000,24.100000,6241
2024-01-31,23.950001,23.950001,23.500000,23.700001,23.700001,4685
2024-02-01,23.450001,23.950001,23.400000,23.450001,23.450001,3252
2024-02-02,23.450001,23.850000,23.299999,23.850000,23.850000,4657
2024-02-05,23.750000,23.850000,22.549999,22.900000,22.900000,19559
2024-02-06,22.900000,23.350000,20.049999,21.600000,21.600000,67485
2024-02-07,20.900000,20.900000,17.980000,18.280001,18.280001,116219
2024-02-08,18.400000,18.700001,17.100000,17.719999,17.719999,53804
2024-02-09,17.740000,18.240000,17.459999,18.040001,18.040001,15177
